imgno,contrast,dissimilarity,homogeneity,ASM,energy,correlation
1031,41.609606139053255,4.44835583086785,0.2854612806881696,0.011906722109423212,0.10911792753449459,0.5623678044037331
1032,49.54159347263314,5.053581884861933,0.23253479439486696,0.004816700682435966,0.06940245444100639,0.5975981919995625
1033,73.87833225468442,6.358069064349112,0.1845376658940051,0.002423224453554169,0.04922625776508071,0.5095313833146808
1034,68.9437715729783,6.058092948717949,0.20631108617838184,0.003930708544966705,0.0626953630260381,0.5426363767335964
1035,63.368374013806715,5.552992480276133,0.2485698365361002,0.007847305408026325,0.08858501796594233,0.5792001817959715
1036,82.83371086045364,6.67222941321499,0.1897328493257338,0.00324202283770337,0.05693876392848171,0.45742536144092844
1037,76.81542776134121,6.41502557938856,0.1959613900942576,0.0033896131289818296,0.05822038413633003,0.45129836996460093
1038,59.802191198224854,5.652921597633136,0.20791279084772998,0.003402914653892481,0.058334506545375704,0.5174378799085122
1039,76.29365061020711,6.399697207840237,0.19310339260430284,0.0031765775744837807,0.05636113531932958,0.4721884329641506
1040,71.01104844674556,6.16457100591716,0.19662039255125577,0.0033111760515471588,0.05754281928744158,0.4922793265920638
1041,72.15547183185404,6.308092948717949,0.18483328576404406,0.002592704291557928,0.050918604571982606,0.4851096937409867
10419,33.757723896696255,3.550446098372781,0.3710436752800527,0.03273702598553879,0.180933761320376,0.35446419758639774
1042,75.99111270340237,6.433520555966469,0.18796791696423118,0.002761679015970577,0.05255167947811541,0.472499503998221
10420,38.00884106878698,3.7875716531065082,0.358531711042338,0.03085411630101012,0.17565339820513043,0.3478985584576769
1043,75.40922013683434,6.514650363658777,0.17577814850259393,0.002335579109274259,0.04832782955269416,0.4728494650405413
1044,84.67022235576923,6.943182168392505,0.16573914766988593,0.0017612647855172244,0.041967425290542,0.4742098512551913
1045,85.08154585798816,6.913746609960552,0.1722563095003871,0.0018743704355260785,0.043293999994526704,0.5130944728937923
10457,28.78431259245562,3.1126687315088755,0.44282168244807635,0.05802176653137928,0.24087707763790908,0.7358713425206218
10458,57.99927961661736,5.6931821683925055,0.19067797039110668,0.0019221102552916024,0.04384187787140969,0.5830232182923204
10459,45.26236593934911,4.880709134615384,0.23139012113869983,0.004352904207722247,0.06597654285973346,0.5104558062105228
1046,92.11462956114397,7.319588264299803,0.1540852692559077,0.0014463794155404374,0.038031295212501474,0.4702727971640048
10460,39.77621887327416,4.397112302761341,0.2683997217111048,0.008321250545498043,0.09122088875634814,0.43643489873304786
10461,27.250758906558186,3.5054664386094676,0.33168617371219994,0.019410787238791402,0.13932260132078858,0.4078446834077017
10462,12.462201060157792,2.1166558801775146,0.47684122410628776,0.0643094502387489,0.2535930800293038,0.33680381651481545
1047,93.47506394847139,7.3543631348619325,0.15471001451875846,0.0013674934842835473,0.03697963607559635,0.4753811017583193
1048,99.09626941568047,7.656789324457593,0.1440149967431874,0.0013115541037190758,0.036215384903643864,0.4298007397645166
1049,103.77585675542407,7.757889546351085,0.15080146232391572,0.0014173033029237884,0.037647088903709255,0.4445447608372259
1050,101.05908684664695,7.58091407790927,0.15822714806824692,0.0015431490154411867,0.03928293542291852,0.48592710573881986
1051,80.42556552021696,6.406565890039448,0.20600315138528777,0.003801095906272065,0.06165302836253922,0.6274369616401148
1052,54.42065766765286,4.622680904832347,0.3238706341772965,0.022361725994619858,0.149538376327349,0.6662926622804319
1053,30.80195235453649,2.91370808678501,0.4614654606903726,0.07030333296706873,0.2651477568584519,0.35918133997173335
10573,33.74182152983235,3.5572415865384617,0.3631118497548922,0.030726924858085695,0.1752909719811197,0.36574058659891356
10574,43.03100730399409,3.944946529832348,0.3623940541672487,0.032205033484750706,0.179457609158126,0.4188260319608633
10613,37.254314595660745,3.952393059664694,0.3390523674815511,0.02024174461152381,0.1422734852722875,0.7510005801441901
10614,54.714254345414204,5.528156589003945,0.19219830419264292,0.00206254930813317,0.045415298172897314,0.5570781124890242
10615,47.96502480892505,5.067604320759369,0.22072203386874464,0.0038253014900436625,0.06184902173877661,0.5044334365707418
10616,35.980800049309664,4.154955621301775,0.282253520307777,0.00938839545839342,0.09689373281277494,0.4976022077336699
10617,28.2036720290927,3.5423754930966473,0.3374452534900356,0.021844906490827782,0.1478002249349702,0.40199944502153867
10618,12.04531095907298,2.069287783530572,0.4894496904851772,0.07008350495444843,0.2647328936011701,0.37975522765015485
10769,41.03650841346155,4.136961446005918,0.3588344433420905,0.030170881402558438,0.17369767241548875,0.7321523833632902
10770,51.94934972879685,5.404693663708088,0.19502938942584402,0.0021029336342971616,0.045857754352968065,0.5498792592888297
10771,41.760455189842205,4.609837278106509,0.24581046655160327,0.0036845966984651733,0.06070087889367973,0.5130967314005231
10772,34.704534948224854,3.985761834319527,0.3022051784976241,0.011865444713224328,0.10892862210284461,0.44380715189048375
10773,23.111343534270215,3.2294016580374754,0.3513439199261651,0.02437909773628959,0.1561380726673978,0.409514195369975
10774,7.97504468688363,1.657636834319527,0.540527867690676,0.10326590148706859,0.3213501228987918,0.31320772517211276
10925,52.636198687130175,5.124795827169625,0.2446584173148291,0.005891070204461299,0.07675330744965521,0.6647644169206348
10926,59.15969011957594,5.776153383875741,0.18665121115172634,0.0019448272109208378,0.04410019513472517,0.5332184856268405
10927,43.823105430226825,4.767963356755425,0.23811086876564921,0.0038134142431191756,0.0617528480567429,0.5003365226262779
10928,33.302433894230774,3.913958487426035,0.30142430901927036,0.012406027380257737,0.11138234770491119,0.4434054116986203
10929,21.77347217085799,3.0639908468934913,0.3695382072288731,0.02856753013070087,0.16901931880912568,0.44023083651981276
10930,6.085625462278106,1.442350067800789,0.5727387713805937,0.11805135899381003,0.3435860285195107,0.3499184876833996
11081,56.0282528969428,5.331160626232741,0.23411597994933905,0.005011525843132695,0.0707921312232701,0.6296303987216977
11082,58.50415665064102,5.677141118096646,0.19687278334230082,0.00247453716191364,0.0497447199400463,0.5224246870304424
11083,46.78279477933925,4.8937030017258385,0.2394796185910476,0.005134795582443934,0.07165748797190656,0.49526198600568333
11084,37.89040541789941,4.216280664447732,0.28542558536019086,0.010384103850791825,0.10190242318410207,0.45802871545089
11085,21.896118404832347,3.1054456360946743,0.36325225942998973,0.02736895566757423,0.16543565416068637,0.43718791917781025
11086,5.121544471153845,1.2731716900887575,0.6070256525930475,0.14992190482346526,0.3871975010552951,0.28823408825255314
11236,5.303404678254436,1.0408384183925046,0.678810092744382,0.22698676253773642,0.47643127787513745,0.4518916827075787
11237,57.547660872781066,5.552422337278107,0.21077864904634108,0.003345396868485062,0.057839405844848216,0.5788371119511846
11238,53.42225252712032,5.427091037968442,0.20212687523303136,0.00267688485177739,0.051738620505164125,0.5280922699122637
11239,46.111455251479285,4.852448533037475,0.24160496584442842,0.005240138059581607,0.07238879788739144,0.4992823515804115
11240,32.158861871301774,3.8319619082840237,0.3114397576466749,0.013674457532641094,0.11693783618932366,0.43744558035803716
11241,18.479490261341223,2.7359313362919138,0.40467248306019143,0.03653069080146369,0.19113003636651066,0.4451272706626981
11242,5.694168361686391,1.355965698964497,0.5967888033949362,0.14270204622327975,0.3777592437297594,0.2734065857390861
11362,27.13118296967456,2.923989922337278,0.4423056337692323,0.06245959024489538,0.24991916742197942,0.31705109447714247
11363,25.95414201183432,2.8661550788954635,0.4409580109598934,0.05979927308625763,0.24453889892255923,0.31035362827985397
11364,22.330706052761343,2.61170950443787,0.46374892141526797,0.06778599764403474,0.2603574420753798,0.3485603386059852
11392,6.674864398422091,1.0921936637080871,0.6852996711184187,0.23832081697901775,0.48818113132219454,0.5035646661032402
11393,51.284659301035504,5.254618928747535,0.2157842012019794,0.003614242455052287,0.06011856996845722,0.5915129305050003
11394,53.14764777490138,5.389565612672584,0.20542793262954798,0.002683186264960859,0.0517994813194192,0.5297409040742501
11395,50.520398021449694,5.085779554980275,0.23220202780301724,0.004910332601862663,0.07007376543231185,0.4710641079612844
11396,33.55292699087771,3.9125485392011834,0.3041183792107139,0.01288240485118275,0.11350068216175069,0.43448542084812375
11397,24.138864490877715,3.173866648175543,0.37448756607096717,0.03081426969268738,0.17553993760021502,0.4550277893874425
11398,4.787367480276134,1.2202138806706115,0.6167858877180711,0.14797052385404036,0.38466936952926256,0.3018778472368339
11519,40.3893961107002,3.67113920734714,0.4117917065116155,0.051952231762269145,0.22793032216506243,0.40984406765258985
11520,55.765397713264306,4.795561359714004,0.3138460668182201,0.020774055838520437,0.14413207775689782,0.4701746040826765
11521,77.95738951553255,6.1284863473865885,0.23887320084611144,0.008329989805325035,0.09126877782311449,0.5030029175021486
11522,48.87290819156805,4.137169471153847,0.3773628261336993,0.03614219057013611,0.19011099539515358,0.5902390082024925
11523,18.960590791420117,2.1885632396449703,0.526065512930486,0.09613533089472372,0.31005698007741045,0.3746129853078664
1154,14.697492911735702,2.0272358851084817,0.5398986175219794,0.12520672068853686,0.353845617026037,0.3507006493088139
11548,2.8944195327909275,0.7285926713510849,0.7716067579934762,0.39628963393214967,0.6295153961041379,0.3818365907112913
11549,46.13775887573965,5.034763313609467,0.2168646253398821,0.0032650313320189365,0.05714045267600648,0.5668053268296728
1155,43.808223927514796,4.142682137573964,0.33467033349503744,0.02039375193279538,0.142806694285651,0.6793939193818821
11550,47.70887651010848,5.113916882396449,0.21186328779634656,0.0030408934144758684,0.05514429630048667,0.5322008903803309
11551,45.70332532051283,4.765509430473374,0.25174147405707126,0.006522244656071455,0.08076041515539314,0.47810007820971495
11552,30.824253420857985,3.726581761587771,0.3171600392149981,0.014046480493084853,0.11851784883756898,0.4766457808341901
11553,20.241517196745562,2.8541358481262327,0.3984532947321256,0.03622800059342454,0.1903365456065244,0.3862764157860367
11554,5.045823317307692,1.2517373952169626,0.6122846677781443,0.14279477856517783,0.37788196379977945,0.2945401943238395
1156,70.9370878020217,5.856366339990139,0.22475312572001843,0.0042333397922931625,0.0650641206218386,0.6544033595026758
1157,86.17665572608482,6.884018275394477,0.17619428263508316,0.0017185649417192034,0.04145557793251957,0.5633218258561714
1158,91.6507026627219,7.292059603057199,0.15503442290081848,0.0017610044115670227,0.04196432308005245,0.4342931781960414
1159,83.57761264176528,6.977020925788954,0.15869130699469391,0.0015906461954754028,0.03988290605604615,0.48882367929735115
1160,76.81727687376727,6.698571560650888,0.16156139682439652,0.0015177604702272729,0.03895844542878056,0.4965612896386272
1161,69.38918423323472,6.38930750739645,0.16430671549809267,0.0014596183141718146,0.03820495143527622,0.5313364139017576
1162,76.10419363288955,6.695863381410256,0.15815165723103405,0.001392591989686533,0.03731744886358837,0.48477393853551975
1163,75.92947562253451,6.572935928254438,0.1755030822713371,0.0015497611484640598,0.03936700583564948,0.5479973042522064
1164,64.56257319403353,6.101296690088757,0.17257181581135586,0.0016196339263844187,0.04024467575200996,0.5250323025795061
1165,67.84940134985207,6.189514762080868,0.1767958917472619,0.0018518661124393631,0.043033313983928345,0.5029800148231719
1166,64.11866293762327,5.972213233481263,0.18730373672503725,0.0021182064845917973,0.04602397727915089,0.537018155805711
1167,74.84748289571006,6.421131502712031,0.18120430119841166,0.0021715602457222593,0.04660000263650485,0.4816768184963586
11676,18.236166327662723,2.4091816136587774,0.4757468880929271,0.0725039093407108,0.26926549972232017,0.31188318187827735
11677,35.751972386587774,3.711692554240631,0.35526085065632096,0.030234045592597583,0.17387939956359863,0.3102919835343647
11678,70.79617387820514,5.755377835305721,0.24771652288646714,0.009976878443583434,0.09988432531475314,0.4066281729422929
11679,74.0133020525148,6.205309264053256,0.20778664652509068,0.004833155544390485,0.06952090005451947,0.46466020943026737
1168,66.57105214497041,5.954172830374754,0.20081900519560678,0.002952840977120155,0.05434004947660754,0.4983597699851141
11680,51.032802483974365,4.819052792159763,0.2900848687034928,0.014874753788077597,0.12196209980185482,0.5903473185961676
11681,30.80494175295858,3.175033900394477,0.4294900634556117,0.0500996147948741,0.22382943236954808,0.6412178195370396
1169,69.50522759492111,6.07349066198225,0.20260434423796383,0.0034837418810840415,0.05902323170654113,0.4460662332486212
1170,78.79150486932937,6.438201121794872,0.2001072095952943,0.0037678812131594587,0.06138306943416449,0.4237983764311091
11704,3.5737795857988166,1.0509276380670611,0.650731406604746,0.1896578771308782,0.43549727568709107,0.39601955617064394
11705,48.50142920981262,5.160098465236686,0.21324686961393047,0.003544817603432238,0.05953837084966499,0.5114090599569705
11706,48.07660333456607,5.065639638806706,0.22200383201586948,0.00377630648084975,0.061451659707852886,0.5275352869657637
11707,48.32460398175543,4.929756841715976,0.24461108091841133,0.005590981124022473,0.07477286355371494,0.4521367138153729
11708,28.80080051158777,3.5523491432445757,0.32965978365874854,0.016432521060791506,0.12818939527430304,0.49111496591243925
11709,18.560550727317555,2.7638375246548326,0.4036526319131252,0.039149734021704206,0.1978629172475333,0.4389140745975846
1171,64.34729798446745,5.654019508136095,0.23311896921647032,0.006549612095248126,0.08092967376215059,0.4106125550968461
11710,4.10734097633136,1.140285996055227,0.6278322487719772,0.16065438269021742,0.40081714370797245,0.2943278944602283
1172,56.75174509985207,5.166146603796844,0.2611480147736601,0.009039455297900383,0.09507605007519182,0.42298133023067674
1173,56.44529323841223,5.048897466715976,0.27544506814232256,0.011288318514048967,0.10624649883195665,0.3919498898437986
1174,48.28597679363905,4.599278075690336,0.2926456363282541,0.012728749093454037,0.11282175806755555,0.41701696530371957
1175,33.969073594674555,3.8155279215976337,0.3273426955659991,0.018072935714850195,0.1344356192192017,0.3939523818515267
1176,32.216049525394475,3.689491648175542,0.33692769557429514,0.02017604100748204,0.1420423915860404,0.3994086848484943
1177,27.936421351084814,3.405610515285996,0.3536549718856699,0.0219481392563127,0.14814904406142046,0.4644125524576697
1178,29.90762142504931,3.5810296474358974,0.33702048432673826,0.01829256145349267,0.1352499961312113,0.4748382764276188
1179,32.62210305719921,3.8188023915187377,0.3159772151963721,0.015234494518247094,0.12342809452570794,0.436051135400932
1180,45.297395062869825,4.537802792159764,0.28625408987120904,0.0126084180922977,0.11228721250568874,0.40804143794186765
1181,39.10363504684419,4.263144107495069,0.28712986755574865,0.011491640777152774,0.10719907078493159,0.487980136545115
1182,38.208456607495066,4.281157544378699,0.2801126301180098,0.011045994065988244,0.10509992419592054,0.4691315443971698
1183,48.23835444403353,4.8102772127712035,0.2655372030590068,0.010066228461828848,0.1003305958410935,0.43040663318166256
11832,14.362348989151876,2.139238165680473,0.4992205803977212,0.08793408488493068,0.2965368187678061,0.25333098367091106
11833,21.152081792406307,2.663977749013806,0.44999388141267405,0.06393543440473214,0.2528545716508447,0.2869974485506475
11834,31.62403306829389,3.5073925973865876,0.36279116672783857,0.031572693501689925,0.1776870662194914,0.28745465104813656
11835,38.18546597633136,4.041828464003944,0.31603467720793793,0.018877549432248363,0.1373955946609947,0.3463253751283698
11836,47.603349975345154,4.652482433431952,0.2833482906710991,0.014375181672900025,0.11989654570879023,0.37484314601693236
11837,65.65024423693293,5.697126941568047,0.23925983808632595,0.008888285410189531,0.0942777036747795,0.4374470897294506
11838,53.21611886711046,5.028564934664695,0.2658262588692261,0.010790293126986131,0.10387633574104417,0.5368442087772101
11839,34.334901226577905,3.6854390101084813,0.3655388487425469,0.03228702168740524,0.1796858972969366,0.593938318440872
1184,48.302040957840234,4.860935188609467,0.25432099354847354,0.0077071469342722175,0.08779035786618151,0.45159643488988815
11840,15.811783468934912,2.180481077416174,0.49848206593816613,0.08582413028821384,0.2929575571447404,0.3204545968887908
1185,45.5402913892998,4.810462124013807,0.24406140353135863,0.006822138585900694,0.08259623832778762,0.48010026613254425
1186,34.624537721893496,3.852024778106509,0.33946605710490424,0.025474610290887077,0.1596076761652994,0.5607881010283982
11860,2.803747534516766,0.8023607001972388,0.73256993812243,0.31237843227081147,0.5589082503155697,0.38566898579632886
11861,36.70631857125247,4.454877804487179,0.24114784432788688,0.00530279380437096,0.07282028429202236,0.5280996770488524
11862,43.68924509985207,4.811602410009862,0.2338567015149639,0.004727657288093206,0.06875796163422244,0.5066453251452456
11863,41.974143244575934,4.508374938362919,0.26718975604057643,0.008446109671511628,0.09190271852079038,0.46347682517403
11864,34.22546073717949,3.92837000739645,0.314349223184347,0.01499364238136332,0.12244852951899145,0.47259379368385745
11865,17.862865199704142,2.6257627588757395,0.43158065066478873,0.04939804207595117,0.22225670310690557,0.4781045649244641
11866,4.7148707162228805,1.2150941506410258,0.6203058551824125,0.159400411409742,0.39924981078234967,0.27026480559641247
1187,53.361285749506905,5.187684911242604,0.23726814731871576,0.006534498363191967,0.0808362441185386,0.5051600632686454
1188,67.73232171474359,5.994741586538462,0.20263646261300963,0.0036526126933622174,0.06043684880403856,0.47779625798181474
1189,64.51251617973374,5.74460290310651,0.22122648562039665,0.005073213255049398,0.07122649264879886,0.4921564397680903
1190,48.95879561143984,5.07193817800789,0.22732948343890175,0.005223566567312205,0.07227424553263911,0.5209056758723074
1191,54.88529339250493,5.2507704635108485,0.2372151119645081,0.00709264865134399,0.08421786420554721,0.47512806149711323
1192,55.970360268737664,5.121579142011835,0.26748137434479546,0.010589881902522948,0.10290715185312899,0.4671266047996288
1193,53.77686221030572,4.992599697978304,0.2764830613504192,0.012172269249998998,0.1103280075502091,0.462438660190961
1194,47.79488335182445,4.7150710367357,0.27766598671749915,0.011104842785973203,0.10537951786743571,0.4585976206649877
1195,59.10229058801776,5.432819434171598,0.23840230533017684,0.007207052416495165,0.08489436033385943,0.4263413153858403
1196,62.738034701676526,5.703564164201183,0.21711889697372372,0.004684199176584409,0.06844120963706303,0.4552328945641135
1197,67.64443879437869,5.944896449704142,0.20970743640803546,0.004502339985632299,0.0670994782813719,0.4484414350450944
1198,74.69266210552269,6.283861871301775,0.20473597770954022,0.0045534387480782295,0.06747917269853143,0.4352986119142418
1199,68.07520109097635,5.973523021449705,0.20803951867954398,0.0043227914224187175,0.06574793854120993,0.4752233388427496
11991,18.89591423200197,2.602475499260355,0.44050915784810396,0.057734695406433,0.24028045156947953,0.2930567293393017
11992,28.504900147928996,3.405225283530572,0.36123935665118867,0.030015739220479398,0.17325051001506286,0.33752803240450435
11993,37.446934325690336,3.9992873212524653,0.3184610388230298,0.01981662116279206,0.14077152113546285,0.32928003531053124
11994,40.533596061390526,4.326788245808679,0.2923425895178846,0.015306802872237344,0.12372066469364504,0.3593730031472717
11995,45.79735653969428,4.71608804857002,0.26573193162097314,0.011329576120640412,0.10644048158778882,0.3735654933773571
11996,47.89315982495069,4.861925234220908,0.25752300019913665,0.01032181213238101,0.10159631948245473,0.4272309216903091
11997,27.087324334319533,3.2889007026627226,0.38636342947331126,0.03773103583713241,0.19424478329451322,0.614955705384294
1200,74.32461168639054,6.287698779585799,0.198180682607313,0.003705917043545561,0.06087624367144839,0.4542841894605426
1201,76.17601238905326,6.350876787475345,0.19990052111528986,0.0035370982763767234,0.0594735090302962,0.4639727211465557
12016,4.336018398668638,1.1356362487672582,0.6490500010786511,0.19873371877192753,0.44579560201052626,0.5270840544404528
12017,36.389176528599606,4.395417283037475,0.24766810910964174,0.006181430247893957,0.07862207226914053,0.4866715578995184
12018,40.16355399408285,4.5837879068047345,0.24736430541903484,0.006009079121128496,0.07751825024552925,0.5044361877786608
12019,36.96781003451677,4.180219119822485,0.2862515115706258,0.010200314026696912,0.10099660403546702,0.47200549240178263
1202,75.82252373027615,6.414255115877712,0.18911344663002766,0.002711660742346493,0.052073608885370076,0.4860992865496354
12020,34.40593025764299,3.909674710305719,0.3182357163658129,0.016502208942784497,0.12846092379702279,0.4584125707215234
12021,17.23094258505917,2.5659709381163704,0.4313183359730117,0.04550763403884863,0.21332518378955784,0.4778352670180079
12022,4.163180319280079,1.1388105584319528,0.6353351562035545,0.17347074547348368,0.4164981938418025,0.3082248025234287
1203,79.41675141765288,6.664748212524656,0.1740658711864736,0.0020200524877506945,0.04494499402325797,0.4929503727566593
1204,80.86408638436885,6.75236147066075,0.16950847198400598,0.0019372456097384969,0.04401415238009812,0.49340161699468205
1205,90.48731046597635,7.263775887573965,0.15338098770687864,0.0013896118914746795,0.03727749846052816,0.4692787943304035
1206,94.54503744452663,7.446965144230769,0.1503945998243953,0.0013396456629599356,0.03660117024030701,0.45273090115627496
1207,100.53876201923077,7.651396079881657,0.14913156596376087,0.0013942488183619013,0.0373396413796638,0.45453402707573404
1208,105.77576044748521,7.803612703402367,0.15198803447930828,0.0014505405533692135,0.038085962681402886,0.4576046922664898
1209,104.54958703155818,7.608096030571993,0.1691009595158928,0.0020201163457790623,0.04494570441965575,0.5156428123072228
1210,69.81291605029585,5.572369637573964,0.27706142311597237,0.014238264064577268,0.11932419731377734,0.6498640626084169
1211,57.64517458703156,4.71471662352071,0.3225787903156285,0.022615434757545485,0.15038429026180056,0.611701969330022
1212,20.697296443540434,2.3805203710552267,0.49414618049308595,0.09181877487560929,0.3030161297284507,0.3119169672098148
12150,24.00144461908284,3.1802923138560155,0.3644615891966355,0.029696970865363985,0.1723280907610944,0.33229246505383686
12151,29.283888837524657,3.611158623027613,0.3282813161374829,0.021513630346950276,0.14667525471922752,0.3516894484942899
12152,30.349902151134124,3.62563563239645,0.3392196513168755,0.025632559087480158,0.16010171481742524,0.28064934584802725
12153,31.486158623027606,3.838460767998027,0.3105384181287852,0.01865131357145051,0.1365698120795753,0.42724491294710304
12154,36.40537552391519,4.253008660009861,0.27744939811026437,0.012213901248953838,0.11051652025355231,0.5380294646744853
12155,21.619102101824453,2.7747511402859955,0.43544960262733556,0.057018157173454924,0.23878475071380695,0.6025873653955575
12172,6.028175850591716,1.2671736316568047,0.6542972295676188,0.2312619651409564,0.48089704214203316,0.5541117817003205
12173,31.652393830128204,4.053759091469428,0.2705793046544567,0.008854622182322244,0.09409900202617584,0.5091145331999861
12174,38.01758197731755,4.482726208086785,0.24431305110236515,0.005394562332283144,0.0734476843221292,0.4986874508507823
12175,38.52755562746548,4.33175003081854,0.2780352288976939,0.009861194631416713,0.0993035479296521,0.4701336191943701
12176,29.44493112056213,3.5548223311143983,0.34433492972482016,0.0222856922006523,0.1492839314884636,0.47468725545306356
12177,18.437500000000004,2.6719520463510853,0.42697733093580037,0.04817319191887561,0.21948392177759996,0.4881230844717829
12178,4.26273576183432,1.1091438609467459,0.6443245983339382,0.17767879733071945,0.42151962864227266,0.32085583868320994
12307,19.735411273422095,2.7282151442307696,0.4233958573972076,0.05268811969759975,0.229538928501463,0.3127388515706534
12308,22.124753451676526,3.0397559171597637,0.3775258311956886,0.03500553971794532,0.18709767427187685,0.3250509408430713
